pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
21,2025-W38,20001,0.5834111960377426,0.6232490449336001,0.8621808680295888,0.8211888782358581,0.5021987686895338,0.4884000009042211
22,2025-W39,20098,0.6095925196942685,0.6305131285395572,0.8003653133868529,0.6939931998488855,0.5776729559748428,0.40190000072470866
23,2025-W40,20035,0.6418621572937832,0.6290792945424246,0.7815567897513517,0.6747095621090259,0.5892299687825182,0.40329999683308415
24,2025-W41,20098,0.6618380062899168,0.6068376068376068,0.7427183580017155,0.6090460098778269,0.6046451612903225,0.40520000038668513
25,2025-W42,19932,0.6839371701889931,0.6129332402884392,0.7318167404699538,0.5941375422773394,0.6329570021619024,0.5060000003140885
26,2025-W43,19948,0.6941303971869829,0.6137404580152672,0.7225734919114207,0.579847516999794,0.6518415566365532,0.4470000021683518
27,2025-W44,22522,0.5626877852960309,0.4967052942513065,0.6125812504278022,0.3843178621659634,0.7019910083493899,0.48320000132662244
28,2025-W45,23973,0.02888254413922374,0.0,0.0,0.0,0.0,0.46040000233915634
29,2025-W46,23876,0.028973555628679447,0.0,0.0,0.0,0.0,0.4687000000558328
30,2025-W47,23912,0.04231869320476817,0.0,0.0,0.0,0.0,0.46190000284696
31,2025-W48,24987,0.30403167009211507,0.0,0.0,0.0,0.0,0.5049999999755528
32,2025-W49,27219,0.6067296237781182,0.0,0.0,0.0,0.0,0.545599999895785
33,2025-W50,27289,0.6370575578607216,0.0,0.0,0.0,0.0,0.5237000004854053
34,2025-W51,27168,0.5574479878340427,0.0,0.0,0.0,0.0,0.5041000003984664
35,2025-W52,27100,0.5177401523474147,0.0,0.0,0.0,0.0,0.7286999971256591
36,2026-W01,21106,0.23507403502096785,0.01652892561983471,0.09128709291752768,0.008333333333333333,1.0,0.39739999920129776
37,2026-W02,19901,0.20248577494917916,0.007194244604316547,0.06008417681261097,0.0036101083032490976,1.0,0.41730000157258473
38,2026-W03,19986,0.20493931790524833,0.01312910284463895,0.08128917219051073,0.006607929515418502,1.0,0.5607000020972919
39,2026-W04,20326,0.21590534090654784,0.017054263565891473,0.09273871422710832,0.008600469116497263,1.0,0.47559999802615494
40,2026-W05,19823,0.2223370102687669,0.004807692307692308,0.049088069367381595,0.0024096385542168677,1.0,0.7366999998339452
41,2026-W06,19887,0.2673319275171575,0.013365155131264916,0.08202155106445928,0.006727534839019702,1.0,0.40979999903356656
