pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
39,2026-W04,20326,0.5708607096701201,0.7235693501454898,0.9181384608999188,0.8749022673964034,0.6168687982359427,28.02510000037728
40,2026-W05,19823,0.6564794062549618,0.782608695652174,0.9262946092173279,0.8891566265060241,0.6988636363636364,25.700600001073326
41,2026-W06,19887,0.6587878688710074,0.7924775858298709,0.9151406394791743,0.8707352234502643,0.7271268057784912,25.77259999998205
42,2026-W07,20162,0.7000218376785102,0.8152130625248905,0.9214018972460701,0.8811881188118812,0.7584290477954798,29.482899999493384
43,2026-W08,19871,0.7373053261055966,0.8332472896231286,0.9198716491403072,0.8787658802177858,0.7922120418848168,28.479200000219862
44,2026-W09,20377,0.6281100957818982,0.7627416520210897,0.9181669922729456,0.877527440785673,0.6745115452930728,25.997900000220397
45,2026-W10,20225,0.23480830111297138,0.3847019122609674,0.9254896184384932,0.9047619047619048,0.24428571428571427,30.47300000071118
46,2026-W11,19956,0.34844226363979147,0.5177111716621253,0.9242166455759323,0.9189842805320435,0.36036036036036034,25.829800000792602
47,2026-W12,19948,0.400702817026088,0.5515375153751537,0.9109437310333568,0.9136104319478403,0.3949964763918252,25.45029999964754
48,2026-W13,19976,0.43335425463361277,0.5927087416699334,0.9054330710290284,0.9169193450576106,0.43788010425716767,27.518400000190013
49,2026-W14,20422,0.42984843671390255,0.5894330349306652,0.8938132732927526,0.9041464728056005,0.43723958333333335,28.558800000610063
50,2026-W15,20119,0.43279172164505675,0.5888738127544098,0.8963126688510111,0.9175475687103594,0.43356643356643354,26.26369999961753
51,2026-W16,20109,0.45071987215574466,0.6174540682414699,0.8996888122839672,0.9198435972629521,0.46469135802469136,27.101899999252055
52,2026-W17,19878,0.44738872421274306,0.6048318972799459,0.9002538503657554,0.9231562661165549,0.44974874371859297,28.404200000295532
53,2026-W18,19974,0.5526563509314675,0.6750169262017603,0.8696003603463691,0.7850393700787401,0.5920427553444181,26.04109999992943
54,2026-W19,19870,0.7798250972536016,0.7795637198622273,0.8249857991055171,0.6830985915492958,0.9077540106951871,26.624599999195198
55,2026-W20,20229,0.7747719906579692,0.7751937984496124,0.8214189280170752,0.6770833333333334,0.9065550906555091,29.649500000232365
56,2026-W21,20082,0.7636112774249193,0.7741559953434226,0.8143420481509273,0.665,0.9261838440111421,26.317500000004657
57,2026-W22,20105,0.7728319273667711,0.7841250751653638,0.8213938151060753,0.6763485477178424,0.932761087267525,28.86670000043523
