pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
37,2026-W02,19901,0.43198944470844175,0.1440536013400335,0.2785988666880316,0.0776173285198556,1.0,0.5120999994687736
38,2026-W03,19986,0.46698034018175505,0.13552361396303902,0.26960568367451665,0.07268722466960352,1.0,0.45759999920846894
39,2026-W04,20326,0.47652607349692844,0.10938654841093866,0.24053627861335888,0.05785770132916341,1.0,0.5013999980292283
40,2026-W05,19823,0.5172710015103101,0.0787037037037037,0.202395294959361,0.04096385542168675,1.0,0.5075000008218922
41,2026-W06,19887,0.5272120806580369,0.10387243735763098,0.23405417133162115,0.05478135511773186,1.0,0.4776999994646758
42,2026-W07,20162,0.549758946313666,0.12282828282828283,0.25579802622292397,0.0654326302195437,1.0,0.48019999667303637
43,2026-W08,19871,0.58593068769605,0.1516269708151627,0.2864134561723454,0.08203266787658803,1.0,0.5130999998073094
44,2026-W09,20377,0.5432599849845827,0.163135593220339,0.2982475510620751,0.08896591565569036,0.9808917197452229,0.4578000007313676
45,2026-W10,20225,0.27004846645817654,0.1648590021691974,0.3167035938483957,0.10052910052910052,0.4578313253012048,0.48940000124275684
46,2026-W11,19956,0.378866713536832,0.27146814404432135,0.4204022534888673,0.1777509068923821,0.57421875,0.4760000010719523
47,2026-W12,19948,0.3915099218278116,0.26184538653366585,0.41185241839056075,0.17114914425427874,0.5570291777188329,0.5015000060666353
48,2026-W13,19976,0.4451211792446342,0.3005464480874317,0.4446928813864229,0.20012128562765313,0.603290676416819,0.4791000028490089
49,2026-W14,20422,0.4366485265906086,0.3008130081300813,0.4435599825010355,0.1992460958535272,0.6135986733001658,0.6350000039674342
50,2026-W15,20119,0.42458503636269335,0.2870775347912525,0.4336596838914368,0.19080338266384778,0.579454253611557,0.4625000001396984
51,2026-W16,20109,0.4649720507346921,0.3046701260192735,0.4451961243697321,0.20087976539589442,0.6303680981595092,0.48019999667303637
52,2026-W17,19878,0.46699538259749834,0.3252279635258359,0.46633852031499057,0.22073233625580196,0.6176046176046176,0.5189000003156252
53,2026-W18,19974,0.536717432440544,0.18451178451178452,0.32775624507713574,0.1078740157480315,0.6372093023255814,0.5467000009957701
54,2026-W19,19870,0.8861481675956071,0.0,0.0,0.0,0.0,0.6461000011768192
55,2026-W20,20229,0.8701410679028388,0.0,0.0,0.0,0.0,0.4924000022583641
56,2026-W21,20082,0.8747856841399827,0.0,0.0,0.0,0.0,0.4641999985324219
57,2026-W22,20105,0.8560168219618374,0.0,0.0,0.0,0.0,0.49390000640414655
58,2026-W23,20103,0.8632949380539194,0.0,0.0,0.0,0.0,0.4833999992115423
59,2026-W24,19956,0.8382827625052353,0.0,0.0,0.0,0.0,0.5912999986321665
60,2026-W25,20171,0.8362570572323321,0.0,0.0,0.0,0.0,0.5211999960010871
61,2026-W26,20063,0.827106207257775,0.0,0.0,0.0,0.0,0.7366999998339452
62,2026-W27,20173,0.4448372126616537,0.13168724279835392,0.2654893246399888,0.07048458149779736,1.0,0.4889000047114678
63,2026-W28,19923,0.521541340604309,0.20307692307692307,0.33617510114542537,0.11301369863013698,1.0,0.5696999942301773
64,2026-W29,20103,0.5343377816660578,0.19790675547098002,0.33139174060989535,0.10982048574445617,1.0,0.5633999971905723
65,2026-W30,20113,0.586254322149181,0.20774193548387096,0.34045664502522,0.11591072714182865,1.0,0.4850999976042658
66,2026-W31,20005,0.6094998282344188,0.2329896907216495,0.3631188637597929,0.13185530921820304,1.0,0.5059999966761097
67,2026-W32,20308,0.6391834513499308,0.2203112203112203,0.35184086265939535,0.1237919926369075,1.0,0.5576000039582141
68,2026-W33,20235,0.64924355642355,0.2314674735249622,0.3617749230570732,0.13088109495295125,1.0,0.48629999946570024
69,2026-W34,20001,0.6743699366377657,0.26424870466321243,0.39017791578989863,0.15223880597014924,1.0,0.6887999988975935
70,2026-W35,20057,0.6928391560550257,0.2845052083333333,0.40737123759438904,0.16597037599696163,0.9954441913439636,0.5324999947333708
71,2026-W36,20299,0.39067581838818416,0.28184281842818426,0.42754965682419016,0.18342151675485008,0.6081871345029239,0.4996999996365048
72,2026-W37,19884,0.4594910299667456,0.3525385054192812,0.500238852957486,0.2532786885245902,0.5797373358348968,0.5032999979448505
73,2026-W38,19995,0.48704580553486204,0.36156111929307805,0.5043599179222247,0.2591029023746702,0.5980511571254568,0.48099999548867345
74,2026-W39,20128,0.5163512571026577,0.41553503530689845,0.5517468347777452,0.31275551921504496,0.6189320388349514,0.5409000004874542
75,2026-W40,20318,0.5301088204104527,0.4009942004971003,0.536312780348389,0.29839704069050554,0.6111111111111112,0.5050000036135316
76,2026-W41,20118,0.566369715127857,0.42829627035545437,0.5576570508676838,0.3255256853872771,0.6258955987717503,0.48629999946570024
77,2026-W42,20055,0.5834591306887453,0.4679008659301284,0.5910135917575647,0.3703616166390924,0.6351844345358735,0.48719999904278666
78,2026-W43,20101,0.6235304674520341,0.4959455924666492,0.6071118339434027,0.3920595533498759,0.6747330960854092,0.41990000318037346
79,2026-W44,21909,0.6185833214513706,0.462448255470136,0.5757404264776572,0.33970460469157254,0.7240740740740741,0.4966000051354058
80,2026-W45,24040,0.8551162684406408,0.0,0.0,0.0,0.0,0.5608999999822117
81,2026-W46,23963,0.716388486901981,0.0,0.0,0.0,0.0,0.5480000036186539
82,2026-W47,23965,0.7438825194885096,0.0,0.0,0.0,0.0,0.6863000016892329
83,2026-W48,24565,0.7216774135902276,0.0,0.0,0.0,0.0,0.5694999999832362
84,2026-W49,26893,0.7663903449667943,0.0,0.0,0.0,0.0,0.6389000045601279
85,2026-W50,26870,0.7561134870978446,0.0,0.0,0.0,0.0,0.6776999944122508
86,2026-W51,27288,0.7647723703402324,0.0,0.0,0.0,0.0,0.6607999966945499
87,2026-W52,27212,0.7445992718966831,0.0,0.0,0.0,0.0,0.628800000413321
88,2026-W53,7611,0.7503880846032993,0.0,0.0,0.0,0.0,0.2556999970693141
