pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
1,2025-W18,17279,0.8184524495346807,0.7083870967741935,0.7999662533654873,0.6458823529411765,0.7842857142857143,0.9577000000717817
2,2025-W19,20038,0.8223044740674822,0.6928746928746928,0.7606424543037532,0.5814432989690722,0.8571428571428571,1.0701999999582767
3,2025-W20,20160,0.8058479750109933,0.6578449905482041,0.7314073098729975,0.537590113285273,0.8474025974025974,1.0563000014371937
4,2025-W21,20197,0.8143842970779003,0.6303763440860215,0.6951396327721465,0.484504132231405,0.9019230769230769,1.1848000012832927
5,2025-W22,20225,0.8411907291848508,0.6282722513089005,0.6896712513890348,0.4766633565044687,0.9213051823416507,1.2639000015042257
6,2025-W23,20123,0.8351743977465177,0.6054660126138752,0.6669179145984208,0.44536082474226807,0.9452954048140044,1.0901999994530343
7,2025-W24,19898,0.839742456377742,0.5893371757925072,0.6543358462218236,0.42872117400419285,0.9423963133640553,1.1383000000932952
8,2025-W25,20132,0.8685496734371574,0.6087580760947595,0.6677377541789663,0.4463157894736842,0.9571106094808126,1.110299999709241
9,2025-W26,19947,0.7965320363383325,0.571647509578544,0.6508656673442567,0.42482915717539865,0.8735362997658079,1.1544999997568084
10,2025-W27,20063,0.7080762765421892,0.41504854368932037,0.8475620549679829,0.7339055793991416,0.2893401015228426,1.1202999994566198
11,2025-W28,20002,0.8105668730551799,0.6282798833819242,0.8873413527182018,0.8041044776119403,0.5155502392344498,1.2754999988828786
12,2025-W29,20267,0.8048298417331838,0.7006697578567749,0.8556690267755168,0.7456140350877193,0.6608357628765792,1.317899999776273
13,2025-W30,19810,0.8533315052044548,0.7741935483870968,0.8732382377912388,0.7750759878419453,0.7733131159969674,1.067999999577296
14,2025-W31,20260,0.845556067302712,0.7871738447029236,0.8588642978290707,0.7479091995221028,0.8307896483078965,1.286100001379964
15,2025-W32,20079,0.8579441198368883,0.7947691486522551,0.8614747714439188,0.7539240506329113,0.840293453724605,1.1950000007345807
16,2025-W33,19787,0.8699918884233107,0.7998234385345399,0.8714963219336286,0.7766823831975996,0.824385805277525,1.0873999999603257
17,2025-W34,20194,0.8807764544459373,0.797427652733119,0.8754071823488063,0.7892175215275178,0.8058103975535168,1.0688000002119225
18,2025-W35,20014,0.8457775399053516,0.7457191780821918,0.8871991629310668,0.8248106060606061,0.68046875,1.0306000003765803
19,2025-W36,20052,0.47845048553670183,0.42669753086419754,0.8961048622638479,0.865414710485133,0.2831541218637993,1.070300000719726
20,2025-W37,20062,0.5187201890818701,0.5620598591549296,0.8923180270034313,0.8825155494125777,0.41233451727478204,1.150699999925564
21,2025-W38,20001,0.5631281667189008,0.6184599339475056,0.8734710877052325,0.8528283796740173,0.4851377147532043,1.1525000008987263
22,2025-W39,20098,0.6104880204393921,0.6582240762812872,0.8635816738852363,0.8345296562145825,0.5434194341943419,1.2198999993415782
23,2025-W40,20035,0.6316044618845212,0.6703499079189686,0.8443205397339987,0.8132260947274352,0.5701754385964912,1.2650000007852213
24,2025-W41,20098,0.6472183628659113,0.6629389398344889,0.8181921524190313,0.770470496490772,0.5817468105986261,1.0397999994893325
25,2025-W42,19932,0.6713208775577711,0.6634304207119741,0.7974135392614463,0.7395715896279594,0.6015037593984962,1.278699999602395
26,2025-W43,19948,0.6855378144076768,0.6627354004184897,0.7838175962927023,0.7179064496187925,0.6154389683801449,1.4938999993319158
27,2025-W44,22522,0.5949172570218149,0.5829410657126718,0.7203358769511435,0.5443037974683544,0.6274827725982975,1.1195000006409828
28,2025-W45,23973,0.04248408147752175,0.0,0.0,0.0,0.0,1.4914999992470257
29,2025-W46,23876,0.0538757926975197,0.0,0.0,0.0,0.0,1.467100000809296
30,2025-W47,23912,0.13504384174345951,0.0,0.0,0.0,0.0,1.229800000146497
31,2025-W48,24987,0.4014539382090771,0.0,0.0,0.0,0.0,1.3486999996530358
32,2025-W49,27219,0.6743767014225914,0.0,0.0,0.0,0.0,1.7817999996623257
33,2025-W50,27289,0.842308475898046,0.0,0.0,0.0,0.0,1.4317000004666625
34,2025-W51,27168,0.9287630694383258,0.0,0.0,0.0,0.0,1.7785000000003492
35,2025-W52,27100,0.9581687754077051,0.0,0.0,0.0,0.0,1.652299999477691
36,2026-W01,21106,0.6933492870532253,0.22878228782287824,0.35939764421413045,0.12916666666666668,1.0,1.4241000008041738
37,2026-W02,19901,0.6199590578417485,0.44163150492264414,0.532347162859965,0.2833935018050541,1.0,1.0265000000799773
38,2026-W03,19986,0.6229810078713479,0.4,0.5,0.25,1.0,1.0731000002124347
39,2026-W04,20326,0.6142043420039923,0.3861198738170347,0.48913128463059735,0.23924941360437843,1.0,1.1918000000150641
40,2026-W05,19823,0.6677869891467636,0.42055185537583256,0.5160087792285746,0.26626506024096386,1.0,1.0485000002518063
41,2026-W06,19887,0.7003284585669619,0.5098460436806301,0.5849300816203853,0.3421432003844306,1.0,1.0488999996596249
42,2026-W07,20162,0.7566885657054333,0.6181277860326895,0.6690640855355916,0.4476969436074042,0.9980806142034548,1.0545000004640315
43,2026-W08,19871,0.8234275531994996,0.7428699752975522,0.7738343665493213,0.6003629764065336,0.9740871613663133,1.0346000017307233
44,2026-W09,20377,0.8069001256649884,0.7417598165663514,0.8537812067993835,0.7475447718082033,0.7360637087599545,1.2841000007028924
45,2026-W10,20225,0.4212757395651129,0.327755905511811,0.9068169136462906,0.8809523809523809,0.20133010882708585,1.2178999986645067
46,2026-W11,19956,0.48639309863165003,0.48458733841564466,0.9036038546139054,0.8839177750906893,0.33378995433789954,1.0700000002543675
47,2026-W12,19948,0.48923199543094104,0.5493068270991368,0.8860458981493415,0.8557457212713936,0.40446841294298924,1.1990000002697343
48,2026-W13,19976,0.536443039190947,0.6097507169644827,0.8771533779887624,0.8380836870830807,0.4791955617198336,1.1192000001756242
49,2026-W14,20422,0.5305605755217453,0.6082112646998143,0.853777623931495,0.7937533656435111,0.49297658862876254,1.1372999997547595
50,2026-W15,20119,0.5249470231576218,0.6181209458045617,0.8486846493753404,0.7806553911205074,0.5116037409075165,1.2270999995962484
51,2026-W16,20109,0.5712232290171604,0.6358995303246886,0.840524027802635,0.7609970674486803,0.5461241669589618,1.0625999984767986
52,2026-W17,19878,0.57020290982646,0.6140621556094336,0.8186295571267399,0.7184115523465704,0.5361816782140107,1.277900000786758
53,2026-W18,19974,0.38514178218872636,0.4107843137254902,0.5689727098007037,0.3299212598425197,0.5441558441558442,1.1551999996299855
54,2026-W19,19870,0.10577966372390914,0.0,0.0,0.0,0.0,1.0404000004200498
55,2026-W20,20229,0.18184300523002753,0.0,0.0,0.0,0.0,1.360000000204309
56,2026-W21,20082,0.44739544186639923,0.0,0.0,0.0,0.0,1.0818000009749085
57,2026-W22,20105,0.683844342940755,0.0,0.0,0.0,0.0,1.1706000004778616
58,2026-W23,20103,0.8024881876403509,0.001998001998001998,0.03162277660168379,0.001,1.0,1.0289999991073273
59,2026-W24,19956,0.8774027287190176,0.00408997955010225,0.045267873021259265,0.0020491803278688526,1.0,1.0719999991124496
60,2026-W25,20171,0.9150907727428317,0.0328879753340185,0.1293016367670472,0.01671891327063741,1.0,1.0411999992356868
61,2026-W26,20063,0.9573742157891052,0.09961685823754789,0.22895273494481275,0.05241935483870968,1.0,1.0554999989835778
62,2026-W27,20173,0.6820716354630221,0.6417582417582418,0.8003297211614807,0.6431718061674009,0.6403508771929824,1.0397000005468726
63,2026-W28,19923,0.7210776559509169,0.7142857142857143,0.7942765613922954,0.6335616438356164,0.8185840707964602,1.1200999997527106
64,2026-W29,20103,0.7353746188441392,0.7154784842646115,0.7658628115467477,0.5881731784582893,0.9131147540983606,1.173200000266661
65,2026-W30,20113,0.7659530682347905,0.7452173913043478,0.7843540273805257,0.6169906407487401,0.9407244785949506,1.0788999989017611
66,2026-W31,20005,0.784544203318544,0.7531380753138075,0.7921841945809894,0.6301050175029171,0.9358752166377816,1.1967999998887535
67,2026-W32,20308,0.8221669947234759,0.7767810026385225,0.8197489018532768,0.6774045098941556,0.9103277674706246,1.0997999997925945
68,2026-W33,20235,0.8423268244363882,0.7909788421297372,0.8466960161522644,0.7275449101796407,0.8665308201732043,1.0652000000845874
