pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
31,2025-W48,24987,1.0,1.0,1.0,1.0,1.0,76.87520000035875
32,2025-W49,27219,1.0,1.0,1.0,1.0,1.0,88.90690000043833
33,2025-W50,27289,0.9999994237586608,0.9997313994090787,0.9997314354725301,0.9994629430719656,1.0,99.39910000139207
34,2025-W51,27168,0.9999981410309524,0.9997418022205009,0.9997418355449427,0.9994837377387713,1.0,87.6391000001604
35,2025-W52,27100,1.0,1.0,1.0,1.0,1.0,189.96839999999793
36,2026-W01,21106,0.4652807340884676,0.6921202274573518,0.9346206875174214,0.8875,0.5672436750998668,89.15859999979148
37,2026-W02,19901,0.2733656557636075,0.5507669831994156,0.8155362273719917,0.6805054151624549,0.4625766871165644,87.73610000025656
38,2026-W03,19986,0.9096062550548935,0.8372686662412253,0.8499137326869585,0.7224669603524229,0.9954476479514416,88.68929999880493
39,2026-W04,20326,0.9283000621948985,0.8868660598179454,0.8942223784149282,0.7998436278342455,0.995136186770428,88.28480000011041
40,2026-W05,19823,0.9390256422088523,0.9050425671250819,0.9121294213607347,0.8325301204819278,0.9913916786226685,88.29789999981585
41,2026-W06,19887,0.9400735257204094,0.907528002083876,0.9145191936576914,0.8370975492551658,0.9908987485779295,89.1207000004215
42,2026-W07,20162,0.9473049871963353,0.9174566473988439,0.923691636517858,0.8540680154972019,0.991008991008991,98.28509999897506
43,2026-W08,19871,0.9541995431427676,0.9209501557632399,0.9260867855293384,0.8584392014519057,0.9932801343973121,88.35400000134541
44,2026-W09,20377,0.916968860109492,0.9021639743980494,0.9229232463368164,0.8549971114962449,0.9548387096774194,98.51119999984803
45,2026-W10,20225,0.47576885593525775,0.6238532110091743,0.9394741978298053,0.8994708994708994,0.47752808988764045,109.24589999922318
46,2026-W11,19956,0.48002096977141273,0.24684684684684685,0.4054560817196843,0.1656590084643289,0.4840989399293286,98.96849999859114
47,2026-W12,19948,0.4860463759219607,0.3256325632563256,0.4872755113877363,0.24123879380603097,0.5008460236886633,97.96060000007856
48,2026-W13,19976,0.5162991934178311,0.3146163737676811,0.46766392555004377,0.22255912674348088,0.5365497076023392,99.8089999993681
49,2026-W14,20422,0.50284077951235,0.29589465530596437,0.4493412343166813,0.20570813139472266,0.526896551724138,98.76129999975092
50,2026-W15,20119,0.5013578543775791,0.3399638336347197,0.4928710991964303,0.24841437632135308,0.5383734249713631,98.46830000060436
51,2026-W16,20109,0.5179367539994897,0.3004996431120628,0.44938975133574194,0.20576735092864126,0.5568783068783069,110.13470000034431
52,2026-W17,19878,0.5116808270757633,0.31327102803738316,0.460730104615975,0.21609076843733885,0.5692934782608695,98.38149999995949
53,2026-W18,19974,0.31573795239932334,0.19291338582677164,0.3392430862434173,0.115748031496063,0.5787401574803149,87.53960000103689
54,2026-W19,19870,0.08929909080990195,0.003972194637537239,0.04484305852887203,0.002012072434607646,0.15384615384615385,114.23529999956372
55,2026-W20,20229,1.0,0.9968652037617555,0.9968701018688443,0.99375,1.0,99.51670000009472
56,2026-W21,20082,1.0,0.9994997498749375,0.999499874937461,0.999,1.0,87.7556999985245
57,2026-W22,20105,0.9999999999999999,1.0,1.0,1.0,1.0,87.62600000045495
58,2026-W23,20103,1.0,1.0,1.0,1.0,1.0,87.60840000104508
59,2026-W24,19956,1.0,1.0,1.0,1.0,1.0,88.12179999949876
60,2026-W25,20171,1.0,1.0,1.0,1.0,1.0,87.7677999997104
61,2026-W26,20063,1.0,1.0,1.0,1.0,1.0,87.59459999782848
62,2026-W27,20173,0.08965231857161093,0.2513576415826222,0.8255028202376798,0.7136563876651982,0.15254237288135594,88.08039999712491
63,2026-W28,19923,0.18135584310344924,0.4260474507824331,0.8283548841357197,0.7226027397260274,0.3020758768790265,88.40369999961695
64,2026-W29,20103,0.9144609182253656,0.8222910216718267,0.8372664760872337,0.7011615628299894,0.9940119760479041,108.79660000136937
65,2026-W30,20113,0.9296411083659142,0.9061767005473026,0.9132182699607093,0.8344132469402448,0.9914456800684346,98.42089999801829
66,2026-W31,20005,0.9307059343760481,0.912358133669609,0.9185403260478447,0.8442240373395566,0.9924554183813443,99.36190000007628
67,2026-W32,20308,0.940005805176216,0.9145277846997258,0.9188154582961985,0.8444546709618039,0.9972826086956522,99.1972000010719
68,2026-W33,20235,0.9485148674272278,0.9211788896504455,0.927991008407983,0.8622754491017964,0.988719960765081,88.05310000025202
69,2026-W34,20001,0.952727930090317,0.9258596700457166,0.931625496610615,0.8690298507462687,0.9906422798809017,108.38420000072801
70,2026-W35,20057,0.9528949916228424,0.9313804173354735,0.9380758214668238,0.8815039878465628,0.987239472564866,109.37759999796981
71,2026-W36,20299,0.4807145617412973,0.6499678869621066,0.9330200586380641,0.892416225749559,0.5111111111111111,108.73740000170073
72,2026-W37,19884,0.5252396212003502,0.5815047021943573,0.7674442090920934,0.6081967213114754,0.5570570570570571,110.25180000069668
73,2026-W38,19995,0.5372725872791178,0.2850430696945967,0.4346881351456097,0.1920844327176781,0.5523520485584219,88.08290000160923
74,2026-W39,20128,0.5338212919043148,0.39610056439199587,0.550889806790541,0.31561733442354867,0.5316804407713499,108.46120000132942
75,2026-W40,20318,0.5689532340269664,0.38091337292647964,0.5241932421784311,0.28668310727496915,0.5674191580231849,98.55619999871124
76,2026-W41,20118,0.5942698059998759,0.4186784140969163,0.5496371537785649,0.31620974181527817,0.6193952033368092,119.66759999995702
77,2026-W42,20055,0.6028136402375207,0.4525805028672254,0.5831332276338772,0.36374379579295674,0.5988326848249027,109.34129999805009
78,2026-W43,20101,0.6337852344506019,0.47282608695652173,0.5928187010792095,0.37779156327543423,0.6317427385892116,124.20249999922817
79,2026-W44,21909,0.6010804415469526,0.45518780215693566,0.5839611663171999,0.35447437011294525,0.6358441558441559,112.59339999742224
80,2026-W45,24040,0.07154257110866132,0.007054673721340388,0.06556951178627987,0.004338394793926247,0.018867924528301886,111.8893000020762
81,2026-W46,23963,0.9999903683396623,0.9944690265486725,0.9944842381304939,0.988998899889989,1.0,88.67540000210283
82,2026-W47,23965,0.9999999999999999,1.0,1.0,1.0,1.0,77.16079999954673
83,2026-W48,24565,0.9999999999999999,1.0,1.0,1.0,1.0,77.31000000057975
84,2026-W49,26893,1.0,1.0,1.0,1.0,1.0,88.11250000144355
85,2026-W50,26870,0.9999999999999999,1.0,1.0,1.0,1.0,90.17250000033528
86,2026-W51,27288,1.0,1.0,1.0,1.0,1.0,88.30460000172025
87,2026-W52,27212,1.0,1.0,1.0,1.0,1.0,89.28709999963758
88,2026-W53,7611,1.0,1.0,1.0,1.0,1.0,77.79650000156835
