pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
50,2026-W15,20119,0.5029354168254387,0.35239786856127886,0.5059792145940174,0.26215644820295986,0.5373781148429035,125.87069999790401
51,2026-W16,20109,0.5170743233608142,0.3135325131810193,0.46230538724304454,0.2179863147605083,0.55819774718398,122.00590000065858
52,2026-W17,19878,0.5119529604103209,0.3140434942867674,0.46415394324924053,0.21970087674058794,0.5503875968992248,122.22709999696235
53,2026-W18,19974,0.3238888178698576,0.202992843201041,0.34943622617258396,0.12283464566929134,0.5842696629213483,109.44210000161547
54,2026-W19,19870,0.09086023222159312,0.0,0.0,0.0,0.0,111.7536999990989
55,2026-W20,20229,0.9998560777773027,0.9803713527851459,0.9810453859541808,0.9625,0.9989189189189189,102.23089999999502
56,2026-W21,20082,0.999995004989017,0.9969909729187563,0.9969954864491614,0.994,1.0,99.28000000218162
57,2026-W22,20105,1.0,0.9989615784008308,0.9989621170011,0.9979253112033195,1.0,100.02399999939371
58,2026-W23,20103,1.0,0.9994997498749375,0.999499874937461,0.999,1.0,100.78040000007604
59,2026-W24,19956,0.9999999999999999,0.9994874423372629,0.9994875736276393,0.9989754098360656,1.0,89.80650000012247
60,2026-W25,20171,0.9999999999999999,1.0,1.0,1.0,1.0,99.66160000112723
61,2026-W26,20063,1.0000000000000002,1.0,1.0,1.0,1.0,99.96790000150213
62,2026-W27,20173,0.09450456131793018,0.24318004676539362,0.810071500313157,0.6872246696035242,0.14772727272727273,110.91569999916828
63,2026-W28,19923,0.19210802777780617,0.41484494153533297,0.8144985084331006,0.6986301369863014,0.2950108459869848,113.06320000221604
64,2026-W29,20103,0.9046814147203908,0.8124610591900312,0.8296229993281096,0.6884899683210137,0.9908814589665653,115.05480000050738
65,2026-W30,20113,0.927071358764576,0.9005893909626719,0.908082240693045,0.8250539956803455,0.9913494809688581,113.42679999870597
66,2026-W31,20005,0.9237906026096476,0.913510101010101,0.9186408173042089,0.8442240373395566,0.9951856946354883,123.21869999868795
67,2026-W32,20308,0.9341031573698051,0.9134447493140434,0.9178134782181033,0.8426138978370916,0.9972766884531591,129.65690000055474
68,2026-W33,20235,0.9429815346020022,0.9193770041227668,0.9259690839097211,0.8584260051325919,0.9896449704142012,109.9404999986291
69,2026-W34,20001,0.9453120379561494,0.9235364396654719,0.9295964206823887,0.8652985074626866,0.9901793339026473,109.37800000101561
70,2026-W35,20057,0.9466654759518112,0.9285282866921684,0.9350933967954733,0.8758070641853399,0.9880034275921166,110.19189999933587
71,2026-W36,20299,0.47542367848338296,0.6502908855850033,0.9304192156671641,0.8871252204585538,0.513265306122449,112.8528000008373
72,2026-W37,19884,0.5347193903135213,0.6603951081843838,0.9059549815628856,0.8631147540983607,0.5347892331132554,123.49150000227382
73,2026-W38,19995,0.5332352073689638,0.44111215245235863,0.6001744183964843,0.3725593667546174,0.5405819295558959,111.41560000032769
74,2026-W39,20128,0.5351102508620815,0.4548447789275635,0.613661732583481,0.3953393295175797,0.535437430786268,121.18519999785349
75,2026-W40,20318,0.570476418025028,0.4296875,0.568925549961511,0.33908754623921084,0.5863539445628998,121.86470000233385
76,2026-W41,20118,0.593071930913686,0.4284481270498878,0.5605945663182766,0.33031674208144796,0.6095284872298625,132.08189999932074
77,2026-W42,20055,0.6006261717212082,0.44958045046371264,0.5807768183376626,0.3609075868588986,0.5960187353629977,143.83950000046752
78,2026-W43,20101,0.6305923340937662,0.46804633606664064,0.5884261986437249,0.3717948717948718,0.6315419740077274,144.36659999773838
79,2026-W44,21909,0.6010775563961845,0.44734848484848483,0.5744997295898482,0.34202143064002316,0.6464148877941981,150.05609999934677
80,2026-W45,24040,0.06776941855989163,0.009025270758122744,0.07335212828126533,0.005422993492407809,0.026881720430107527,124.65489999885904
81,2026-W46,23963,0.999894048421654,0.9593589009730967,0.9601521698246179,0.9218921892189219,1.0,114.04739999852609
82,2026-W47,23965,0.999998817239911,0.9978189749182116,0.9978213481744553,0.9956474428726877,1.0,110.44680000122753
83,2026-W48,24565,0.9999999999999999,0.9981078524124882,0.9981096391413776,0.996222851746931,1.0,151.63530000063474
84,2026-W49,26893,1.0,0.9997452229299363,0.9997452553773466,0.999490575649516,1.0,135.05260000238195
85,2026-W50,26870,1.0,1.0,1.0,1.0,1.0,122.801099998469
86,2026-W51,27288,1.0,0.9997457411645054,0.9997457734800662,0.9994916115912558,1.0,132.83819999924162
87,2026-W52,27212,1.0,1.0,1.0,1.0,1.0,121.44569999509258
88,2026-W53,7611,1.0,1.0,1.0,1.0,1.0,67.32279999414459
