pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
1,2025-W18,17279,0.7665799594430388,0.7770961145194274,0.8177223366562709,0.6705882352941176,0.9238249594813615,38.2640999960131
2,2025-W19,20038,0.7733170189336528,0.8014226437462952,0.8339117022173259,0.6969072164948453,0.9428172942817294,41.07780000049388
3,2025-W20,20160,0.9990136794292456,0.9865284974093265,0.9899873178472042,0.98043254376931,0.9927007299270073,36.92760000558337
4,2025-W21,20197,0.9990012569137436,0.9766233766233766,0.9849953661974352,0.9710743801652892,0.9822361546499477,43.839200006914325
5,2025-W22,20225,0.9989782071300841,0.9787654320987654,0.991326692489291,0.9841112214498511,0.9734774066797642,38.924099993892014
6,2025-W23,20123,0.9993710992800585,0.989247311827957,0.9974930372743137,0.9958762886597938,0.982706002034588,34.600099999806844
7,2025-W24,19898,0.9994697775779013,0.9900262467191601,0.9940081355984467,0.9884696016771488,0.9915878023133544,41.50349999690661
8,2025-W25,20132,0.9992358580519882,0.9800629590766002,0.9909744207250912,0.9831578947368421,0.9769874476987448,37.2990000032587
9,2025-W26,19947,0.876064013852194,0.9260244811069718,0.9920086637277951,0.9908883826879271,0.8691308691308691,46.334200000273995
10,2025-W27,20063,0.13281482703341183,0.23173431734317343,0.8006430043890094,0.6738197424892703,0.13992869875222816,31.84499999770196
11,2025-W28,20002,0.8128371587774396,0.7491486946651532,0.7843450905215477,0.6156716417910447,0.9565217391304348,42.68130000127712
12,2025-W29,20267,0.89442400602021,0.8809667673716012,0.8937359337589044,0.7993421052631579,0.9811574697173621,46.244499993918
13,2025-W30,19810,0.9359756661478124,0.9210633946830266,0.9249239458450143,0.8556231003039514,0.9973427812223207,40.264199997182004
14,2025-W31,20260,0.9324189000758792,0.9100323624595469,0.9162164148781252,0.8399044205495818,0.9929378531073446,41.08589999668766
15,2025-W32,20079,0.9443649823394982,0.9182731468911214,0.9248775817368325,0.8562025316455696,0.9900468384074942,47.001500002807006
16,2025-W33,19787,0.9519110588954802,0.923604757548033,0.9297406618673515,0.8654093441920274,0.9901912702305051,55.98880000616191
17,2025-W34,20194,0.9605312995643309,0.9271786709112615,0.9333209020608118,0.8723324597529015,0.9893842887473461,45.61390000162646
18,2025-W35,20014,0.9419233744216902,0.9201371876531113,0.9405502871880953,0.8892045454545454,0.9532994923857868,39.415100000042
19,2025-W36,20052,0.48694335920290294,0.6165966386554622,0.941562477528673,0.918622848200313,0.46403162055335967,38.58770000078948
20,2025-W37,20062,0.49776510103521987,0.3820921985815603,0.5401937415031083,0.2978576364892882,0.5327564894932015,44.5670000044629
21,2025-W38,20001,0.5181291688573062,0.5635383924562192,0.7511675091869371,0.6016299137104506,0.5299831081081081,43.98589999618707
22,2025-W39,20098,0.5585455149648634,0.6311300639658849,0.8144325535345938,0.7268605969021534,0.5576811594202898,43.29709999728948
23,2025-W40,20035,0.6194114661966053,0.682123978856319,0.858947336943468,0.8456955615132559,0.5715723776927722,43.20140000345418
24,2025-W41,20098,0.6514048560380958,0.6890199730932423,0.8561070850621879,0.8653496230829217,0.5723865199449794,38.908599999558646
25,2025-W42,19932,0.6569526527377727,0.7031069171192024,0.8524793481366637,0.8904171364148816,0.580906148867314,41.238200006773695
